area,perimeter,eccentricity,solidity,extent,circularity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,filename
35379.0,870.8772003600252,0.6577925645799855,0.941156127796547,0.755186987704918,0.5861942790218446,3.183597986588376,7.485149355602997,11.68773352258513,13.266912943298806,-25.749304821316603,-17.039418536234898,-26.5626967862069,82.69894570225274,72.08765086633314,56.49501116481529,25.791610459444033,29.304826652075597,34.152016192264504,17.882981429661665,95.27324118827553,82.69894570225274,2.3802656291522655,51.285363033171045,25.791610459444033,30.17619238476954,0.9352092506397328,0.8571717549899437,0.9805034474851239,ok_0032.jpg
147647.0,2565.7127701597083,0.6761024017926728,0.8875683799218516,0.8134820936639119,0.28185024686060567,3.129961558654319,7.316540621335608,10.763130776529625,11.479569652772149,22.654688671397093,15.205354860280558,22.930361775000062,113.74601583506607,110.33141208422792,96.22634391487806,23.621173423145297,26.913358663898887,32.599349616663545,26.089334696946093,46.06867054528707,113.77528158377753,3.941751891659584,49.01422780321744,23.642783229926806,74.43644889779559,0.872961207807849,0.4099422616477937,0.9888128560722386,ok_0033.jpg
25145.0,601.5290039756343,0.5820927703155806,0.9901165537879981,0.787898727831046,0.8732696339758624,3.1942283463184755,7.769314987842171,11.566173958867417,13.50039541028866,26.12635443496574,17.489570179539907,-26.263269180064352,66.91043945118314,50.83825810300259,26.276754822032213,26.420444000638355,26.3571453874066,23.070879108591463,17.854324915490157,169.68721415788428,66.91047922052098,2.3696848587739368,47.491349041883,26.42049305595473,23.805010020040086,0.9213764442065131,0.8985734552237306,0.9628308295596701,ok_0034.jpg
25923.0,629.3868683519033,0.5541904453059773,0.9836457463762617,0.7577830395509954,0.8223558172920516,3.1963748704743793,7.875362336557365,11.730978123709983,13.8662602988508,-26.870512199737217,-18.034260688739895,26.77147302309152,121.76700227597115,107.03710990240327,90.05092003240365,26.435596217173494,21.967923911668294,18.504755715482748,16.429425606604173,64.78409134745208,121.76700227597115,1.993756738343937,17.43894354285984,26.435596217173494,36.47444488977957,0.9197241155987153,0.8953803261195181,0.9844132143411034,ok_0035.jpg
24757.0,634.4163056034262,0.5269398137408831,0.9790793324369216,0.7281898935231484,0.7729638931412709,3.1911362525597258,7.967463418813172,10.781097633964139,12.859008191815652,-24.731089502463924,-16.86408849761671,25.014813067749603,132.78353596962475,120.08979278587874,101.56715272448197,34.085931820054554,29.804383977920207,23.874371288450437,18.240457244415722,57.808013895059986,132.78353596962475,2.72840241682062,16.973840492338347,34.085931820054554,40.560328657314635,0.9225156540956913,0.900065060849823,0.9856865594496244,ok_0036.jpg
250000.0,1996.0,0.0,1.0,1.0,0.788549206024723,3.1846931679990007,0.0,0.0,0.0,0.0,0.0,0.0,132.45124,128.794884,114.145528,12.491632978208619,16.915363059273385,24.69238485041614,25.38062,38.446564,132.453288,1.8795564411798806,38.9468224197758,12.490608711699949,0.4812505010020041,0.8794920250382139,0.184322905952844,0.9990992228237974,ok_0037.jpg
26036.0,664.2741699796952,0.5276436173327312,0.9715287883876264,0.7573007562536358,0.7414628498275116,3.1970235921951398,7.9765450074978,11.637559951029449,13.916995711540673,-26.725714916586096,-18.01871203425075,27.129430977043157,112.28076509448456,93.30711322783837,65.7539944691965,28.01496813061295,32.45199269498228,35.93448578952267,18.693501305884162,112.23517437394376,112.39019050545399,5.194644817830773,48.47775845168081,28.192320289135935,29.172817635270547,0.9272245946990024,0.8949032259816445,0.9847910724159538,ok_0038.jpg
11378.0,438.14927829866735,0.6671175951731708,0.9681756296800544,0.7566165713525734,0.7447861502821821,3.1803151644551493,7.447255903316763,10.926268818791405,12.716900353844041,-24.575581254133212,-16.471528497607537,24.940480883887318,120.92696431710318,102.22148004921779,69.90499208999825,32.71293443032387,36.72245802482563,42.367867969545884,19.125505361223414,117.0938653541923,120.9270522060116,2.2994870985003506,48.345520045529014,32.71308373635592,34.51719438877757,0.9619002133823469,0.9538082098305488,0.9674627937988872,ok_0039.jpg
208868.0,3079.7056274847714,0.4166540335017321,0.8832823045824382,0.835472,0.27673453426288636,3.1515943264693336,8.347277810519612,11.082337532133996,11.997429671372672,23.976929708006157,-16.171111951631097,23.56806810455204,133.97174770668556,129.73704444912576,117.29656529482736,16.339518775390637,19.898605982404195,26.797290029693105,23.315682632092997,35.71835321830056,133.97643008981748,1.9446507785664902,36.022969209769585,16.3390658689231,73.7410621242485,0.8744363035643221,0.2134309304793774,0.9859722050226807,ok_0040.jpg
16261.0,529.3208511739211,0.6724299083577607,0.9603708953460902,0.7535217794253939,0.7293216560656336,3.1836339134246536,7.436130759196012,11.840768243292537,13.47512563561126,-26.363754281143944,-17.329021863496266,-26.225167528719606,81.28700571920547,66.3195375438165,43.53268556669332,27.746989518873153,29.129024575944573,30.565447727360613,18.165118996371685,129.79958182153618,81.28700571920547,2.5514526357612715,52.66123757451095,27.746989518873153,19.601539078156314,0.9490702459267185,0.9343059459320667,0.9708318025405235,ok_0041.jpg
17462.0,675.303607231218,0.7915528026149027,0.8858563311688312,0.6708413369189397,0.4811779402497948,3.1324166920461076,6.9465358349136705,10.408868144885695,11.301771531614518,22.271103024872048,14.909467535892222,22.351511225497273,89.47611957393197,67.54134692475088,38.66733478410262,30.724267565674552,31.55962885361016,32.389969109958166,17.023651357232847,157.6019356316573,89.47611957393197,2.2799343325223917,54.83914486325574,30.724267565674552,24.920272545090192,0.9411374972831796,0.9293077289385037,0.9683466622178151,ok_0042.jpg
14512.0,476.14927829866735,0.4349696162787835,0.9741558703094583,0.7846444985131117,0.8043607547103746,3.1987308677750863,8.359367708713377,11.160803737532655,13.930485465225983,-27.07322804132026,-18.83845721123398,-26.490479296094463,103.95210859977949,84.78576350606394,59.08055402425579,32.7370328691761,34.50555711074533,36.930805960745786,17.47726019845645,121.93880926130099,103.95210859977949,2.780916419430152,53.40293494523656,32.7370328691761,20.008232464929865,0.9545210534022679,0.9412874716347869,0.9794513192139398,ok_0043.jpg
25689.0,630.8010819142764,0.5275628756252032,0.9801594871990538,0.751140350877193,0.8112826787492432,3.198105464499626,7.979017585130325,12.068996161844275,14.351513115082264,-27.803331501349877,-18.553122291670107,-27.648327255403554,115.72575810658259,94.54548639495503,64.38273190859901,46.108620284790305,43.70027912077082,36.570942065643216,17.111565261395928,120.18128381797656,115.72575810658259,2.264586663492183,33.948785232082706,46.108620284790305,60.08387975951906,0.9084675587225454,0.8962778465055548,0.9719382360931841,ok_0044.jpg
25720.0,678.8599564173221,0.4806423308645541,0.9497433625050774,0.7639755242678072,0.7013268152053309,3.195700310740442,8.15955984712716,12.220734147380268,13.757601331856916,26.75814297966895,-17.90101635007825,27.392853501758307,59.85303265940902,50.80248833592535,39.79848367029549,30.29320331888517,30.276783472611502,30.16987965582963,16.509914463452567,109.77857698289269,59.85303265940902,2.249412155901194,63.05656696552268,30.29320331888517,27.72675751503007,0.9183115374934083,0.8961732391140225,0.9598676220107287,ok_0045.jpg
26069.0,756.9777054234137,0.7467220497054708,0.9238101988022255,0.714140916063993,0.5716998239436907,3.163825325193852,7.1531898969755225,11.359473152947409,12.462741360957509,24.375692934023963,16.039631277651548,-25.410229600722893,68.64567110360966,61.706432927998776,45.496413364532586,31.479378126448687,35.54803553800139,38.20003883903916,21.921592696305957,122.59837354712494,68.70305727108827,5.351511887691559,84.07407720151173,31.560135187360295,23.576825651302606,0.9537960669379524,0.8945539950370502,0.9756169123503545,ok_0046.jpg
26059.0,610.842712474619,0.4628825770607359,0.9896323864499469,0.7800227490421456,0.8776246562266963,3.201024749005134,8.243802478486877,12.114504694246085,14.59228240409573,-28.07558114521793,-18.91148707544027,-28.118963976114923,65.73157066656434,55.161326221267124,27.464446064699334,26.702498410155453,26.261146032830744,21.806871684940877,21.522775240799724,162.5591926014045,65.73410338078975,2.080826134826239,50.53360358940138,26.706203934909766,24.44551503006013,0.9185546952918814,0.8947897884458488,0.9654322708506966,ok_0047.jpg
15033.0,619.1614716074871,0.7970447957233641,0.87006597985878,0.6719560164491328,0.492773873615862,3.1122179247621364,6.888591781591949,10.264191399467268,10.754870291171986,21.26579609292862,14.203201258053532,-22.361195076509095,101.55012306259562,83.53495642918912,59.45300339253642,30.63177478436394,33.63249629130769,39.079227141025136,16.89110623295417,119.91731523980576,101.55012306259562,1.8399099080089887,58.12652484449004,30.63177478436394,49.73058116232466,0.9503910778591468,0.9389675206027996,0.9488925162348532,ok_0048.jpg
24103.0,598.2152954766495,0.593349113938195,0.984036906997632,0.7734244641252728,0.8463810644085513,3.192541087883223,7.725722102525315,11.50371679761918,13.545648798907855,-26.47450559934302,-17.653492045922093,-26.107024553201594,85.41389038708874,73.37576235323404,44.27473758453304,26.499390407474372,26.27433998803178,23.03003229643394,21.134257146413308,131.43509106750196,85.4143052732025,2.458598340322681,39.038798722121605,26.499275894493657,20.78747895791584,0.9228152366702984,0.9027604097278852,0.9806811501721877,ok_0049.jpg
31274.0,1312.445742854949,0.935094751706364,0.811447549363016,0.5856554307116105,0.22815530895557862,2.953919902776032,6.127183802885024,10.07705564037425,10.190314810791499,20.3240051703017,13.284380917132065,-22.637154902834357,128.6476306196841,119.13448871266867,93.97019888725458,37.232901559527505,42.27351667808451,52.559741123283764,22.701924921660165,82.47678582848373,128.65568843128477,2.472599371841596,59.39405598630015,37.24293761963455,91.97460521042085,0.9383203863339364,0.8731393084858132,0.9740446367016258,ok_0050.jpg
30295.0,916.6761902332485,0.6188934505121583,0.8851716581446312,0.730070368228263,0.45305290410268756,3.180935991746896,7.612812843080742,11.297492087106349,13.284607654141096,-25.815904893483648,-17.550079980441772,25.662864671612212,123.41528305000826,110.23003796005942,82.72629146723882,29.71500783843593,36.62836375506586,46.27489366194705,21.901765967981515,94.70945700610662,123.52163723386697,4.328519804085963,61.10246444781456,29.87662896208576,62.488809619238474,0.9465922354068369,0.8775285197157104,0.978686744384633,ok_0051.jpg
21519.0,593.747258045114,0.6777195809297569,0.9774699068816716,0.7601200989049806,0.7670589038433373,3.180287814038171,7.411809499301432,11.083492129442034,12.919026335165803,-24.957054666907634,-16.657448639315422,25.324046422219187,102.26004925879455,89.30024629397276,72.59435847390678,24.31826625260499,27.77496244650767,32.37046390122985,16.719596635531392,82.66504019703518,102.26004925879455,2.088074722821707,45.558808972995806,24.31826625260499,31.86394388777555,0.9319483301333504,0.912994479331327,0.977836627266112,ok_0052.jpg
39781.0,880.1492782986674,0.5138119830507879,0.9521313515712884,0.7946981501458308,0.6453166723988297,3.195815113263226,8.027511375895708,11.69565647636931,13.953452064959489,27.587441145711676,18.605997652602976,-26.78329273993067,77.67708202408186,69.06576003619818,52.516578266006384,25.515454734295552,30.07122836849176,34.47264563341027,20.683416706467913,105.8865036072497,77.68326588069681,3.889459987843842,76.03347571113751,25.519338733753447,22.048224448897802,0.9464789226293219,0.8396315307091647,0.9859902801765686,ok_0053.jpg
